,Complaint,CustCareScore,AgentBonus,Age,CustTenure,NumberOfPolicy,MonthlyIncome,ExistingPolicyTenure,SumAssured,LastMonthCalls,Channel_Online,Channel_Third Party Partner,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,EducationField_Engineer,EducationField_Graduate,EducationField_MBA,EducationField_Post Graduate,EducationField_Under Graduate,Gender_Male,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Zone_North,Zone_South,Zone_West,PaymentMethod_Monthly,PaymentMethod_Quarterly,PaymentMethod_Yearly,ExistingProdType_2.0,ExistingProdType_3.0,ExistingProdType_4.0,ExistingProdType_5.0,ExistingProdType_6.0,ClusterLabel
145,0,2,5328.0,16,21,3,33300.0,4,900432.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
146,0,3,2836.0,9,3,3,20257.0,4,320466.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
147,1,2,2562.0,5,10,4,21349.0,2,274121.0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
148,0,4,2782.0,14,6,3,19869.0,4,358834.0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
149,0,5,6246.0,6,6,5,24985.0,1,1136818.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
150,0,3,3365.0,7,10,2,18697.0,6,565397.0,8,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
151,1,3,2470.0,2,7,2,22457.0,2,466881.0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
152,1,3,1883.0,9,4,5,17119.0,1,257567.6,7,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
153,0,2,1898.0,6,8,2,18983.0,1,349287.0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
154,0,2,2112.0,8,8,3,21118.0,6,392795.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
155,0,2,3182.0,6,6,4,21214.0,1,502772.0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
156,0,3,2989.0,3,15,2,21347.0,4,540933.0,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
157,1,5,4507.0,5,14,2,26510.0,1,680512.0,9,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
158,1,4,3543.0,21,7,2,22143.0,1,662519.0,10,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
159,1,5,2559.0,10,10,4,23268.0,8,493980.0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
160,0,3,5312.0,27,27,4,23095.0,3,547121.0,13,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
161,0,2,3581.0,18,12,2,17904.0,2,716160.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
162,1,3,3996.0,20,20,4,21032.0,2,523486.0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
163,0,4,3595.0,22,10,3,17976.0,1,478162.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
164,0,3,4029.0,8,12,2,16957.4,2,789676.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
165,0,2,1965.0,6,8,3,19649.0,3,335998.0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
166,1,4,1770.0,6,4,3,17696.0,1,205274.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
167,0,4,1737.0,6,3,4,17370.0,1,213651.0,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
168,0,4,3300.0,7,3,3,27504.0,3,438964.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
169,1,3,3356.0,17,17,5,20974.0,3,570493.0,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
170,1,3,4145.0,12,4,3,19736.0,2,617539.0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
171,0,5,3653.0,18,22,3,20296.0,1,617404.0,7,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
172,0,2,5227.0,5,26,2,21781.0,6,778889.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
173,1,5,3435.0,17,3,4,17174.0,2,462517.6,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
174,0,2,4980.0,15,15,2,21653.0,5,761969.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
175,0,2,4940.0,30,30,2,24699.0,5,958321.0,12,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
176,0,3,5439.0,5,27,3,21755.0,7,843006.0,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
177,1,3,2754.0,11,17,3,17213.0,1,401438.4,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
178,0,4,4226.0,19,4,2,17610.0,1,621281.0,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
179,1,2,1785.0,4,7,3,17851.0,1,207072.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
180,0,2,2583.0,10,12,5,18452.0,1,268661.0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
181,0,5,2431.0,10,5,3,20258.0,1,457020.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
182,0,3,5115.0,26,20,4,24355.0,4,521684.0,7,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
183,0,5,3824.0,23,19,2,25496.0,5,413035.0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
184,1,3,3848.0,12,8,3,21380.0,8,519534.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
185,1,3,2472.0,9,7,4,17657.0,4,375741.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
186,0,5,3543.0,12,7,4,17716.0,6,460616.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
187,0,3,4128.0,25,21,2,17201.0,1,554339.2,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
188,0,2,2154.0,13,4,4,21540.0,4,383412.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
189,0,3,1882.0,2,4,4,18816.0,1,233318.0,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
190,0,3,4861.0,15,24,2,20253.0,15,836044.0,7,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
191,0,2,5453.0,5,11,3,25965.0,7,785182.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
192,0,3,3788.0,8,8,2,19936.0,1,613630.0,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
193,0,5,3333.0,11,7,3,17543.0,2,473310.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
194,1,2,3046.0,18,12,2,20304.0,2,429430.0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
195,1,5,6648.0,40,40,2,26640.4,5,684784.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
196,1,2,1926.0,2,12,3,19260.0,1,285048.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
197,0,3,2272.0,8,7,4,17476.0,1,290801.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
198,0,3,2534.0,13,7,5,18102.0,5,304114.0,4,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
199,0,2,1897.0,11,6,4,17244.0,1,223827.0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
200,0,2,4067.0,8,4,3,22596.0,2,683303.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
201,1,4,4148.0,21,17,2,17285.0,10,418988.0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
202,0,4,3246.0,13,7,5,18034.0,10,532364.0,17,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
203,0,2,5179.0,21,26,4,20715.0,1,528233.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
204,0,3,1933.0,8,2,5,17576.0,1,309338.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
205,1,5,4799.0,10,24,4,19197.0,1,940653.0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
206,0,3,3227.0,13,3,4,17047.8,1,393689.0,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
207,0,5,3874.0,8,14,3,18448.0,6,577238.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
208,0,4,3785.0,8,8,5,34406.0,5,484436.0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
209,0,2,2585.0,10,16,3,21538.0,1,333408.0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
210,0,2,3475.0,21,10,5,19306.0,1,441335.0,12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
211,0,4,4315.0,26,22,2,17258.0,4,815441.0,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
212,1,2,4881.0,29,20,3,19522.0,5,858968.0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
213,1,2,2923.0,6,3,2,19487.0,4,485226.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
214,1,3,4279.0,4,13,3,19449.0,4,817247.0,7,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
215,0,4,1894.0,2,6,5,17218.0,5,250745.2,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
216,1,3,8549.0,51,9,3,34197.0,4,897671.0,6,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
217,0,3,6207.0,19,6,5,28212.0,4,757210.0,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
218,0,2,2589.0,13,8,3,21577.0,2,396154.0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
219,0,3,4211.0,8,25,5,23392.0,1,774743.0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
220,0,2,2151.0,4,2,5,19558.0,1,417368.0,8,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
221,0,5,2474.0,10,2,5,19031.0,1,279565.0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
222,1,2,3445.0,7,21,3,22969.0,1,623608.0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
223,0,5,3001.0,10,3,2,17654.0,1,429169.0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
224,0,5,5995.0,18,12,2,27069.6,9,875336.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
225,0,3,2933.0,15,3,3,19556.0,1,299207.0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
226,0,2,4851.0,24,19,2,21091.0,3,868316.0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
227,0,5,6568.0,20,20,5,34566.0,5,873483.0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
228,0,5,3368.0,17,20,3,19810.0,5,380550.0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
229,0,3,4100.0,25,25,2,19523.0,2,516579.0,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
230,1,4,3276.0,7,10,4,18202.0,2,507836.0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
231,0,4,3123.0,11,12,3,17351.0,9,324811.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
232,1,3,3006.0,12,6,2,16702.0,3,441331.2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
233,0,3,4956.0,30,15,3,33041.0,3,926800.0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
234,0,3,2862.0,11,11,2,17886.0,2,475052.0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
235,0,3,2736.0,14,16,2,17097.0,2,390234.0,4,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
236,0,2,4310.0,26,26,3,26935.0,4,797276.0,7,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
237,0,3,3685.0,12,15,4,17546.0,3,368466.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
238,0,3,3688.0,12,11,2,17564.0,2,619658.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
239,0,2,5853.0,23,29,5,23412.0,1,936480.0,8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
240,0,3,7280.0,22,44,2,34469.8,3,793466.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
241,0,5,5448.0,5,16,3,21146.8,3,811725.0,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
242,0,4,2108.0,8,4,2,17564.0,3,223414.0,7,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
243,0,2,5053.0,25,10,5,25266.0,6,717554.0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
244,0,2,3412.0,20,17,2,20070.0,7,614142.0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
245,0,5,3615.0,7,7,3,32861.0,3,571124.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
246,0,4,2692.0,5,13,3,19230.0,2,387677.0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
247,0,2,3568.0,18,21,3,18780.0,3,538798.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
248,0,5,1954.0,7,12,3,17768.0,1,363533.0,7,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
249,1,2,4814.0,10,19,2,24071.0,5,544005.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
250,0,3,4360.0,26,17,4,25648.0,2,436016.0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
251,1,5,4578.0,5,23,3,28610.0,2,856011.0,7,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
252,0,5,4602.0,14,15,2,18408.0,2,920400.0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
253,0,2,2158.0,2,6,4,17983.0,1,347432.0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
254,1,2,5432.0,27,16,3,22632.0,2,1032019.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
255,0,3,2731.0,5,14,3,24824.0,3,483323.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
256,1,3,2745.0,8,3,5,24950.0,2,510477.0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
257,0,3,4273.0,4,17,3,17093.0,2,689382.8,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
258,0,2,5496.0,11,5,2,24980.0,2,835331.0,7,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
259,0,5,4157.0,8,21,3,18894.0,1,827179.0,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
260,0,5,3810.0,19,19,2,19051.0,2,590581.0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
261,0,2,5412.0,5,32,4,19552.2,9,746849.0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
262,0,2,3185.0,16,3,2,21230.0,2,557288.0,10,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
263,0,3,3549.0,7,7,3,19717.0,9,379749.0,9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
264,0,5,4800.0,29,5,3,28237.0,1,624038.0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
265,0,2,2251.0,7,11,3,18755.0,1,402857.0,7,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
266,1,5,3885.0,19,4,2,21582.0,3,388476.0,5,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
267,1,2,2913.0,12,9,5,22406.0,5,311667.0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
268,0,5,3763.0,8,19,4,19805.0,1,492946.0,7,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
269,1,5,3903.0,16,20,3,17741.0,8,597162.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
270,0,5,3660.0,18,15,2,19262.0,7,409895.0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
271,0,2,7796.0,16,39,3,23666.4,23,1372096.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
272,0,3,6374.0,25,25,2,26557.0,1,898689.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
273,1,3,4051.0,16,16,4,16878.0,1,648856.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
274,0,5,3630.0,18,15,5,25932.0,9,602660.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
275,1,2,3926.0,12,24,3,21811.0,5,663491.0,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
276,0,5,3475.0,10,10,3,19306.0,2,423960.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
277,0,4,2582.0,10,3,3,19859.0,8,487936.0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
278,0,3,2237.0,13,11,2,20337.0,2,366879.0,7,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
279,1,3,3121.0,11,16,2,17340.0,2,390150.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
280,0,5,2699.0,13,5,2,22491.0,4,450720.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
281,0,3,4595.0,18,14,3,25527.0,6,785721.0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
282,0,5,3160.0,6,16,5,16764.8,4,470766.0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
283,0,2,4052.0,12,12,4,23834.0,1,660440.0,7,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
284,1,4,4938.0,10,30,5,20577.0,8,523479.0,9,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
285,0,3,3350.0,13,10,3,19707.0,5,345070.0,2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
286,0,4,2784.0,11,17,2,17400.0,1,373056.0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
287,0,3,3475.0,14,7,3,24824.0,3,364913.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
288,0,2,4504.0,18,5,4,21447.0,7,761154.0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
289,1,3,7935.0,40,8,3,34502.0,4,936384.0,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
290,1,4,3368.0,10,13,2,17725.0,1,660079.0,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
291,0,3,3404.0,20,14,4,21272.0,6,653476.0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
292,0,3,2569.0,8,13,4,17127.0,1,367085.4,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
293,0,2,3320.0,3,7,4,33200.0,5,574360.0,7,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
